_id,device_id,campus_id,building_id,floor_id,room_id,timestamp,confidence,rssi_vector,x,y,scan_number
e8b83d8b-8e6f-449e-b6f3-2e370c946376,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:31:51.718369+00:00,0.6270,"{""WAP10"": -55.93333333333334, ""WAP1"": -65.93333333333334, ""WAP4"": -67.2, ""WAP6"": -53.2}",3.7100,2.7700,21
d5f2abb0-4258-47cd-a846-7c8447c065bc,Tag2,Carleton University,Canal Building,3,B1,2026-03-31T04:31:51.718369+00:00,0.1000,"{""WAP10"": -55.86666666666666, ""WAP1"": -66.26666666666668, ""WAP4"": -67.0, ""WAP6"": -52.8}",3.4100,1.7900,21
65bf05b8-4bdb-4467-b974-4a987311d06f,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:31:51.718369+00:00,0.6290,"{""WAP10"": -55.8, ""WAP1"": -66.6, ""WAP4"": -66.8, ""WAP6"": -52.4}",3.6200,2.6000,21
8822e4fe-9437-4658-b276-f5ca838613c3,Tag2,Carleton University,Canal Building,3,C1,2026-03-31T04:31:51.718369+00:00,0.1000,"{""WAP10"": -55.73333333333333, ""WAP1"": -66.13333333333334, ""WAP4"": -67.4, ""WAP6"": -53.2}",3.5400,1.8100,21
562706b9-0697-4b2a-91ca-04ab2be94cd6,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:33:04.978916+00:00,0.3130,"{""WAP10"": -44.0, ""WAP1"": -68.0, ""WAP4"": -71.5, ""WAP6"": -66.5}",7.6100,1.2400,23
bf610c38-df27-4ccb-b3d0-075674f667fc,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:33:04.978916+00:00,0.1000,"{""WAP10"": -44.4, ""WAP1"": -67.6, ""WAP4"": -71.6, ""WAP6"": -66.4}",8.1200,0.5600,23
d514b5eb-b1a8-449e-8c04-45e84f49b3e3,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:33:04.978916+00:00,0.3120,"{""WAP10"": -44.8, ""WAP1"": -67.2, ""WAP4"": -71.7, ""WAP6"": -66.3}",7.4800,1.4000,23
4f8bca08-4405-4c69-93ab-27841e201c5b,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:33:04.978916+00:00,0.1000,"{""WAP10"": -44.4, ""WAP1"": -67.6, ""WAP4"": -71.6, ""WAP6"": -66.4}",8.1200,0.5600,23
40853f5f-bf2e-40f2-bb7c-695fe09cfed4,Tag2,Carleton University,Canal Building,3,E2,2026-03-31T04:34:41.419799+00:00,0.3750,"{""WAP10"": -47.0, ""WAP1"": -64.66666666666666, ""WAP4"": -70.93333333333334, ""WAP6"": -68.4}",7.1700,2.1100,26
9daeb22c-d8f3-4e9a-a247-726b2ff60a22,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:34:41.419799+00:00,0.1000,"{""WAP10"": -46.8, ""WAP1"": -64.73333333333332, ""WAP4"": -70.86666666666667, ""WAP6"": -68.8}",7.8700,1.1000,26
e777757d-b3da-4936-b1a1-7e39b972a4e1,Tag2,Carleton University,Canal Building,3,E2,2026-03-31T04:34:41.419799+00:00,0.3760,"{""WAP10"": -46.6, ""WAP1"": -64.8, ""WAP4"": -70.8, ""WAP6"": -69.2}",7.2700,2.0400,26
782d03a9-e963-424f-a7d3-5fdc4799c79d,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:34:41.419799+00:00,0.1000,"{""WAP10"": -46.8, ""WAP1"": -65.06666666666666, ""WAP4"": -70.73333333333333, ""WAP6"": -68.6}",7.8800,1.0700,26
f7546d8f-8d5c-4ae3-a437-bc97517566ca,TOF_TAG_0,Carleton University,Canal Building,3,B2,2026-03-31T04:36:17.967589+00:00,0.1000,"{""WAP10"": -59.0, ""WAP1"": -64.0, ""WAP4"": -69.0, ""WAP6"": -52.0}",2.2700,2.0500,29
64b94368-5515-479d-9477-216819936116,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:36:17.967589+00:00,0.3350,"{""WAP10"": -46.13333333333333, ""WAP1"": -64.93333333333334, ""WAP4"": -71.53333333333333, ""WAP6"": -67.13333333333334}",7.2200,1.8600,29
c956a2fc-82d3-4950-88c9-f5f26759d86c,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:36:17.967589+00:00,0.1000,"{""WAP10"": -46.266666666666666, ""WAP1"": -65.06666666666668, ""WAP4"": -71.46666666666667, ""WAP6"": -67.26666666666668}",7.8800,0.9600,29
6973aed5-dfc7-404d-aaea-faafcf78a281,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:36:17.967589+00:00,0.3450,"{""WAP10"": -46.4, ""WAP1"": -65.2, ""WAP4"": -71.4, ""WAP6"": -67.4}",7.2200,1.8900,29
2d5085a6-ef17-4dfb-b4ba-2a69039892ed,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:36:17.967589+00:00,0.1000,"{""WAP10"": -46.53333333333333, ""WAP1"": -64.93333333333334, ""WAP4"": -71.53333333333333, ""WAP6"": -67.53333333333333}",7.8600,1.0000,29
a6a6010f-7e19-4cc1-9a00-490789236001,TOF_TAG_0,Carleton University,Canal Building,3,B1,2026-03-31T04:37:55.602862+00:00,0.1000,"{""WAP10"": -55.8, ""WAP1"": -64.26666666666667, ""WAP4"": -67.66666666666666, ""WAP6"": -52.266666666666666}",3.1700,1.9200,32
05b0a608-78a2-4c0f-a436-74f3c4b7601d,Tag2,Carleton University,Canal Building,3,E1,2026-03-31T04:37:55.602862+00:00,0.3220,"{""WAP10"": -47.0, ""WAP1"": -67.8, ""WAP4"": -72.0, ""WAP6"": -66.0}",7.2300,1.6300,32
