timestamp,timestamp_ms,method,scenario,est_x,est_y,gt_x,gt_y,error_m,raw_error_m,is_outlier
2026-04-01T21:59:41.021Z,1775080781021,kalman,Tag in the middle - C3,4.0000,5.1400,4.8200,3.7700,1.5967,1.5967,0
2026-04-01T21:59:41.602Z,1775080781602,fp,Tag in the middle - C3,4.3050,2.9805,4.8200,3.7700,0.9426,0.9426,0
2026-04-01T21:59:42.178Z,1775080782178,gp,Tag in the middle - C3,3.5700,1.8000,4.8200,3.7700,2.3331,2.3331,0
2026-04-01T22:00:51.913Z,1775080851913,rssi,Tag in the middle - C3,4.3200,6.3900,4.8200,3.7700,2.6673,2.6673,0
2026-04-01T22:00:52.515Z,1775080852515,rssi,Tag in the middle - C3,4.3900,6.2600,4.8200,3.7700,2.5269,2.5269,0
2026-04-01T22:00:53.106Z,1775080853106,raw,Tag in the middle - C3,4.3200,6.3900,4.8200,3.7700,2.6673,2.6673,0
2026-04-01T22:00:53.693Z,1775080853693,raw,Tag in the middle - C3,4.3800,6.2500,4.8200,3.7700,2.5187,2.5187,0
2026-04-01T22:00:54.289Z,1775080854289,kalman,Tag in the middle - C3,4.2600,6.2000,4.8200,3.7700,2.4937,2.4937,0
2026-04-01T22:00:54.884Z,1775080854884,kalman,Tag in the middle - C3,4.3300,6.0200,4.8200,3.7700,2.3027,2.3027,0
2026-04-01T22:00:55.479Z,1775080855479,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:00:56.068Z,1775080856068,gp,Tag in the middle - C3,4.6100,4.2200,4.8200,3.7700,0.4966,0.4966,0
2026-04-01T22:00:56.623Z,1775080856623,rssi,Tag in the middle - C3,4.3200,6.4100,4.8200,3.7700,2.6869,2.6869,0
2026-04-01T22:00:57.199Z,1775080857199,rssi,Tag in the middle - C3,4.3900,6.2600,4.8200,3.7700,2.5269,2.5269,0
2026-04-01T22:00:57.754Z,1775080857754,raw,Tag in the middle - C3,4.3200,6.3900,4.8200,3.7700,2.6673,2.6673,0
2026-04-01T22:00:58.318Z,1775080858318,raw,Tag in the middle - C3,4.3800,6.2500,4.8200,3.7700,2.5187,2.5187,0
2026-04-01T22:00:58.897Z,1775080858897,kalman,Tag in the middle - C3,4.2800,6.2700,4.8200,3.7700,2.5577,2.5577,0
2026-04-01T22:00:59.497Z,1775080859497,kalman,Tag in the middle - C3,4.3500,6.1100,4.8200,3.7700,2.3867,2.3867,0
2026-04-01T22:01:00.056Z,1775080860056,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:01:00.606Z,1775080860606,gp,Tag in the middle - C3,4.6100,4.2200,4.8200,3.7700,0.4966,0.4966,0
2026-04-01T22:02:33.345Z,1775080953345,rssi,Tag in the middle - C3,3.1600,6.1500,4.8200,3.7700,2.9017,2.9017,0
2026-04-01T22:02:33.987Z,1775080953987,rssi,Tag in the middle - C3,3.0200,6.1900,4.8200,3.7700,3.0160,3.0160,0
2026-04-01T22:02:34.558Z,1775080954558,raw,Tag in the middle - C3,3.5400,6.0600,4.8200,3.7700,2.6235,2.6235,0
2026-04-01T22:02:35.143Z,1775080955143,raw,Tag in the middle - C3,3.4100,5.9900,4.8200,3.7700,2.6299,2.6299,0
2026-04-01T22:02:35.731Z,1775080955731,kalman,Tag in the middle - C3,3.5400,6.1600,4.8200,3.7700,2.7112,2.7112,0
2026-04-01T22:02:36.321Z,1775080956321,kalman,Tag in the middle - C3,3.4000,6.1200,4.8200,3.7700,2.7457,2.7457,0
2026-04-01T22:02:36.913Z,1775080956913,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:02:37.493Z,1775080957493,gp,Tag in the middle - C3,3.8300,1.3000,4.8200,3.7700,2.6610,2.6610,0
2026-04-01T22:02:38.246Z,1775080958246,rssi,Tag in the middle - C3,3.3400,6.2200,4.8200,3.7700,2.8623,2.8623,0
2026-04-01T22:02:38.896Z,1775080958896,rssi,Tag in the middle - C3,3.2700,6.1100,4.8200,3.7700,2.8068,2.8068,0
2026-04-01T22:02:39.519Z,1775080959519,raw,Tag in the middle - C3,3.5400,6.0600,4.8200,3.7700,2.6235,2.6235,0
2026-04-01T22:02:40.226Z,1775080960226,raw,Tag in the middle - C3,3.4100,5.9900,4.8200,3.7700,2.6299,2.6299,0
2026-04-01T22:02:40.980Z,1775080960980,kalman,Tag in the middle - C3,3.5400,6.1200,4.8200,3.7700,2.6760,2.6760,0
2026-04-01T22:02:41.635Z,1775080961635,kalman,Tag in the middle - C3,3.4000,6.0700,4.8200,3.7700,2.7030,2.7030,0
2026-04-01T22:02:42.243Z,1775080962243,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:02:42.846Z,1775080962846,gp,Tag in the middle - C3,3.8300,1.3000,4.8200,3.7700,2.6610,2.6610,0
2026-04-01T22:03:52.663Z,1775081032663,rssi,Tag in the middle - C3,3.9200,6.5800,4.8200,3.7700,2.9506,2.9506,0
2026-04-01T22:03:53.272Z,1775081033272,rssi,Tag in the middle - C3,3.7100,6.6900,4.8200,3.7700,3.1239,3.1239,0
2026-04-01T22:03:53.868Z,1775081033868,raw,Tag in the middle - C3,3.9200,6.5800,4.8200,3.7700,2.9506,2.9506,0
2026-04-01T22:03:54.452Z,1775081034452,raw,Tag in the middle - C3,3.8300,6.5400,4.8200,3.7700,2.9416,2.9416,0
2026-04-01T22:03:55.064Z,1775081035064,kalman,Tag in the middle - C3,3.7900,6.5100,4.8200,3.7700,2.9272,2.9272,0
2026-04-01T22:03:55.660Z,1775081035660,kalman,Tag in the middle - C3,3.6700,6.4800,4.8200,3.7700,2.9439,2.9439,0
2026-04-01T22:03:56.254Z,1775081036254,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:03:56.832Z,1775081036832,gp,Tag in the middle - C3,4.4600,5.3300,4.8200,3.7700,1.6010,1.6010,0
2026-04-01T22:03:57.403Z,1775081037403,rssi,Tag in the middle - C3,3.7700,6.8000,4.8200,3.7700,3.2068,3.2068,0
2026-04-01T22:03:57.971Z,1775081037971,rssi,Tag in the middle - C3,3.7100,6.6900,4.8200,3.7700,3.1239,3.1239,0
2026-04-01T22:03:58.559Z,1775081038559,raw,Tag in the middle - C3,3.9200,6.5800,4.8200,3.7700,2.9506,2.9506,0
2026-04-01T22:03:59.149Z,1775081039149,raw,Tag in the middle - C3,3.8300,6.5400,4.8200,3.7700,2.9416,2.9416,0
2026-04-01T22:03:59.747Z,1775081039747,kalman,Tag in the middle - C3,3.8400,6.5400,4.8200,3.7700,2.9382,2.9382,0
2026-04-01T22:04:00.591Z,1775081040591,kalman,Tag in the middle - C3,3.7300,6.5100,4.8200,3.7700,2.9488,2.9488,0
2026-04-01T22:04:01.191Z,1775081041191,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:04:01.783Z,1775081041783,gp,Tag in the middle - C3,4.4600,5.3300,4.8200,3.7700,1.6010,1.6010,0
2026-04-01T22:05:34.576Z,1775081134576,rssi,Tag in the middle - C3,5.3200,4.6500,4.8200,3.7700,1.0121,1.0121,0
2026-04-01T22:05:35.187Z,1775081135187,rssi,Tag in the middle - C3,5.7900,3.8600,4.8200,3.7700,0.9742,0.9742,0
2026-04-01T22:05:35.742Z,1775081135742,raw,Tag in the middle - C3,5.5200,4.3300,4.8200,3.7700,0.8964,0.8964,0
2026-04-01T22:05:36.307Z,1775081136307,raw,Tag in the middle - C3,6.0700,3.4700,4.8200,3.7700,1.2855,1.2855,0
2026-04-01T22:05:36.881Z,1775081136881,kalman,Tag in the middle - C3,5.1900,4.7600,4.8200,3.7700,1.0569,1.0569,0
2026-04-01T22:05:37.462Z,1775081137462,kalman,Tag in the middle - C3,5.6400,4.0300,4.8200,3.7700,0.8602,0.8602,0
2026-04-01T22:05:38.033Z,1775081138033,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:05:38.594Z,1775081138594,gp,Tag in the middle - C3,3.8800,5.3600,4.8200,3.7700,1.8471,1.8471,0
2026-04-01T22:05:39.153Z,1775081139153,rssi,Tag in the middle - C3,5.2700,4.6000,4.8200,3.7700,0.9441,0.9441,0
2026-04-01T22:05:39.726Z,1775081139726,rssi,Tag in the middle - C3,5.9200,3.6500,4.8200,3.7700,1.1065,1.1065,0
2026-04-01T22:05:40.326Z,1775081140326,raw,Tag in the middle - C3,5.5200,4.3300,4.8200,3.7700,0.8964,0.8964,0
2026-04-01T22:05:40.929Z,1775081140929,raw,Tag in the middle - C3,6.0700,3.4700,4.8200,3.7700,1.2855,1.2855,0
2026-04-01T22:05:41.512Z,1775081141512,kalman,Tag in the middle - C3,5.3200,4.5900,4.8200,3.7700,0.9604,0.9604,0
2026-04-01T22:05:42.083Z,1775081142083,kalman,Tag in the middle - C3,5.8100,3.8100,4.8200,3.7700,0.9908,0.9908,0
2026-04-01T22:05:42.648Z,1775081142648,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:05:43.227Z,1775081143227,gp,Tag in the middle - C3,3.8800,5.3600,4.8200,3.7700,1.8471,1.8471,0
2026-04-01T22:07:16.016Z,1775081236016,rssi,Tag in the middle - C3,5.1800,4.0500,4.8200,3.7700,0.4561,0.4561,0
2026-04-01T22:07:16.611Z,1775081236611,rssi,Tag in the middle - C3,5.5900,3.2100,4.8200,3.7700,0.9521,0.9521,0
2026-04-01T22:07:17.165Z,1775081237165,raw,Tag in the middle - C3,5.1800,4.0500,4.8200,3.7700,0.4561,0.4561,0
2026-04-01T22:07:17.731Z,1775081237731,raw,Tag in the middle - C3,5.6800,3.2400,4.8200,3.7700,1.0102,1.0102,0
2026-04-01T22:07:18.294Z,1775081238294,kalman,Tag in the middle - C3,5.1900,4.1600,4.8200,3.7700,0.5376,0.5376,0
2026-04-01T22:07:18.873Z,1775081238873,kalman,Tag in the middle - C3,5.6800,3.3500,4.8200,3.7700,0.9571,0.9571,0
2026-04-01T22:07:19.448Z,1775081239448,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:07:19.998Z,1775081239998,gp,Tag in the middle - C3,3.1100,4.4200,4.8200,3.7700,1.8294,1.8294,0
2026-04-01T22:07:20.551Z,1775081240551,rssi,Tag in the middle - C3,5.0400,3.9800,4.8200,3.7700,0.3041,0.3041,0
2026-04-01T22:07:21.116Z,1775081241116,rssi,Tag in the middle - C3,5.5900,3.2100,4.8200,3.7700,0.9521,0.9521,0
2026-04-01T22:07:21.695Z,1775081241695,raw,Tag in the middle - C3,5.1800,4.0500,4.8200,3.7700,0.4561,0.4561,0
2026-04-01T22:07:22.286Z,1775081242286,raw,Tag in the middle - C3,5.6800,3.2400,4.8200,3.7700,1.0102,1.0102,0
2026-04-01T22:07:22.866Z,1775081242866,kalman,Tag in the middle - C3,5.1900,4.1200,4.8200,3.7700,0.5093,0.5093,0
2026-04-01T22:07:23.437Z,1775081243437,kalman,Tag in the middle - C3,5.6800,3.3100,4.8200,3.7700,0.9753,0.9753,0
2026-04-01T22:07:24.044Z,1775081244044,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:07:24.625Z,1775081244625,gp,Tag in the middle - C3,3.1100,4.4200,4.8200,3.7700,1.8294,1.8294,0
2026-04-01T22:08:34.393Z,1775081314393,rssi,Tag in the middle - C3,5.5600,4.3800,4.8200,3.7700,0.9590,0.9590,0
2026-04-01T22:08:35.184Z,1775081315184,rssi,Tag in the middle - C3,6.0500,3.6400,4.8200,3.7700,1.2369,1.2369,0
2026-04-01T22:08:35.773Z,1775081315773,raw,Tag in the middle - C3,5.5600,4.3800,4.8200,3.7700,0.9590,0.9590,0
2026-04-01T22:08:36.356Z,1775081316356,raw,Tag in the middle - C3,6.1100,3.5200,4.8200,3.7700,1.3140,1.3140,0
2026-04-01T22:08:36.953Z,1775081316953,kalman,Tag in the middle - C3,5.4600,4.3700,4.8200,3.7700,0.8773,0.8773,0
2026-04-01T22:08:37.549Z,1775081317549,kalman,Tag in the middle - C3,6.0000,3.5300,4.8200,3.7700,1.2042,1.2042,0
2026-04-01T22:08:38.136Z,1775081318136,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:08:38.702Z,1775081318702,gp,Tag in the middle - C3,4.0000,5.8100,4.8200,3.7700,2.1986,2.1986,0
2026-04-01T22:08:39.267Z,1775081319267,rssi,Tag in the middle - C3,5.4600,4.5700,4.8200,3.7700,1.0245,1.0245,0
2026-04-01T22:08:39.848Z,1775081319848,rssi,Tag in the middle - C3,6.0500,3.6400,4.8200,3.7700,1.2369,1.2369,0
2026-04-01T22:08:40.425Z,1775081320425,raw,Tag in the middle - C3,5.5600,4.3800,4.8200,3.7700,0.9590,0.9590,0
2026-04-01T22:08:41.007Z,1775081321007,raw,Tag in the middle - C3,6.1100,3.5200,4.8200,3.7700,1.3140,1.3140,0
2026-04-01T22:08:41.588Z,1775081321588,kalman,Tag in the middle - C3,5.5000,4.3800,4.8200,3.7700,0.9135,0.9135,0
2026-04-01T22:08:42.143Z,1775081322143,kalman,Tag in the middle - C3,6.0500,3.5300,4.8200,3.7700,1.2532,1.2532,0
2026-04-01T22:08:42.714Z,1775081322714,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:08:43.313Z,1775081323313,gp,Tag in the middle - C3,4.0000,5.8100,4.8200,3.7700,2.1986,2.1986,0
2026-04-01T22:10:16.093Z,1775081416093,rssi,Tag in the middle - C3,5.1000,4.9600,4.8200,3.7700,1.2225,1.2225,0
2026-04-01T22:10:16.889Z,1775081416889,rssi,Tag in the middle - C3,5.4700,4.4500,4.8200,3.7700,0.9407,0.9407,0
2026-04-01T22:10:17.500Z,1775081417500,raw,Tag in the middle - C3,5.0700,5.0000,4.8200,3.7700,1.2551,1.2551,0
2026-04-01T22:10:18.090Z,1775081418090,raw,Tag in the middle - C3,5.4900,4.3600,4.8200,3.7700,0.8927,0.8927,0
2026-04-01T22:10:18.706Z,1775081418706,kalman,Tag in the middle - C3,5.1300,4.9400,4.8200,3.7700,1.2104,1.2104,0
2026-04-01T22:10:19.328Z,1775081419328,kalman,Tag in the middle - C3,5.5600,4.2800,4.8200,3.7700,0.8987,0.8987,0
2026-04-01T22:10:19.909Z,1775081419909,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:10:20.506Z,1775081420506,gp,Tag in the middle - C3,3.8800,4.3700,4.8200,3.7700,1.1152,1.1152,0
2026-04-01T22:10:21.279Z,1775081421279,rssi,Tag in the middle - C3,5.0200,5.1800,4.8200,3.7700,1.4241,1.4241,0
2026-04-01T22:10:21.847Z,1775081421847,rssi,Tag in the middle - C3,5.4500,4.4800,4.8200,3.7700,0.9492,0.9492,0
2026-04-01T22:10:22.638Z,1775081422638,raw,Tag in the middle - C3,5.0700,5.0000,4.8200,3.7700,1.2551,1.2551,0
2026-04-01T22:10:23.431Z,1775081423431,raw,Tag in the middle - C3,5.4900,4.3600,4.8200,3.7700,0.8927,0.8927,0
2026-04-01T22:10:23.984Z,1775081423984,kalman,Tag in the middle - C3,5.1100,4.9700,4.8200,3.7700,1.2345,1.2345,0
2026-04-01T22:10:24.566Z,1775081424566,kalman,Tag in the middle - C3,5.5400,4.3100,4.8200,3.7700,0.9000,0.9000,0
2026-04-01T22:10:25.124Z,1775081425124,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:10:25.710Z,1775081425710,gp,Tag in the middle - C3,3.8800,4.3700,4.8200,3.7700,1.1152,1.1152,0
2026-04-01T22:11:35.423Z,1775081495423,rssi,Tag in the middle - C3,5.4100,4.4900,4.8200,3.7700,0.9309,0.9309,0
2026-04-01T22:11:36.024Z,1775081496024,rssi,Tag in the middle - C3,5.7400,3.8400,4.8200,3.7700,0.9227,0.9227,0
2026-04-01T22:11:36.582Z,1775081496582,raw,Tag in the middle - C3,5.4100,4.4900,4.8200,3.7700,0.9309,0.9309,0
2026-04-01T22:11:37.149Z,1775081497149,raw,Tag in the middle - C3,5.9400,3.6700,4.8200,3.7700,1.1245,1.1245,0
2026-04-01T22:11:37.725Z,1775081497725,kalman,Tag in the middle - C3,5.2700,4.6400,4.8200,3.7700,0.9795,0.9795,0
2026-04-01T22:11:38.317Z,1775081498317,kalman,Tag in the middle - C3,5.7600,3.8800,4.8200,3.7700,0.9464,0.9464,0
2026-04-01T22:11:38.885Z,1775081498885,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:11:39.443Z,1775081499443,gp,Tag in the middle - C3,3.9400,5.5100,4.8200,3.7700,1.9499,1.9499,0
2026-04-01T22:11:40.006Z,1775081500006,rssi,Tag in the middle - C3,5.1000,4.7200,4.8200,3.7700,0.9904,0.9904,0
2026-04-01T22:11:40.586Z,1775081500586,rssi,Tag in the middle - C3,5.7400,3.8400,4.8200,3.7700,0.9227,0.9227,0
2026-04-01T22:11:41.158Z,1775081501158,raw,Tag in the middle - C3,5.4100,4.4900,4.8200,3.7700,0.9309,0.9309,0
2026-04-01T22:11:41.750Z,1775081501750,raw,Tag in the middle - C3,5.9400,3.6700,4.8200,3.7700,1.1245,1.1245,0
2026-04-01T22:11:42.309Z,1775081502309,kalman,Tag in the middle - C3,5.3300,4.5800,4.8200,3.7700,0.9572,0.9572,0
2026-04-01T22:11:42.866Z,1775081502866,kalman,Tag in the middle - C3,5.8300,3.8000,4.8200,3.7700,1.0104,1.0104,0
2026-04-01T22:11:43.415Z,1775081503415,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:11:44.029Z,1775081504029,gp,Tag in the middle - C3,3.9400,5.5100,4.8200,3.7700,1.9499,1.9499,0
2026-04-01T22:13:16.852Z,1775081596852,rssi,Tag in the middle - C3,4.7400,4.7800,4.8200,3.7700,1.0132,1.0132,0
2026-04-01T22:13:17.475Z,1775081597475,rssi,Tag in the middle - C3,5.1800,4.1200,4.8200,3.7700,0.5021,0.5021,0
2026-04-01T22:13:18.057Z,1775081598057,raw,Tag in the middle - C3,4.7800,4.8000,4.8200,3.7700,1.0308,1.0308,0
2026-04-01T22:13:18.644Z,1775081598644,raw,Tag in the middle - C3,5.1600,4.2200,4.8200,3.7700,0.5640,0.5640,0
2026-04-01T22:13:19.229Z,1775081599229,kalman,Tag in the middle - C3,4.8600,4.7300,4.8200,3.7700,0.9608,0.9608,0
2026-04-01T22:13:19.832Z,1775081599832,kalman,Tag in the middle - C3,5.2700,4.1100,4.8200,3.7700,0.5640,0.5640,0
2026-04-01T22:13:20.418Z,1775081600418,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:13:20.991Z,1775081600991,gp,Tag in the middle - C3,2.8800,3.8700,4.8200,3.7700,1.9426,1.9426,0
2026-04-01T22:13:21.551Z,1775081601551,rssi,Tag in the middle - C3,4.8400,4.6700,4.8200,3.7700,0.9002,0.9002,0
2026-04-01T22:13:22.137Z,1775081602137,rssi,Tag in the middle - C3,5.2000,4.1300,4.8200,3.7700,0.5235,0.5235,0
2026-04-01T22:13:22.688Z,1775081602688,raw,Tag in the middle - C3,4.7800,4.8000,4.8200,3.7700,1.0308,1.0308,0
2026-04-01T22:13:23.261Z,1775081603261,raw,Tag in the middle - C3,5.1600,4.2200,4.8200,3.7700,0.5640,0.5640,0
2026-04-01T22:13:23.844Z,1775081603844,kalman,Tag in the middle - C3,4.8300,4.7600,4.8200,3.7700,0.9901,0.9901,0
2026-04-01T22:13:24.410Z,1775081604410,kalman,Tag in the middle - C3,5.2200,4.1500,4.8200,3.7700,0.5517,0.5517,0
2026-04-01T22:13:24.974Z,1775081604974,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:13:25.558Z,1775081605558,gp,Tag in the middle - C3,2.8800,3.8700,4.8200,3.7700,1.9426,1.9426,0
2026-04-01T22:14:58.264Z,1775081698264,rssi,Tag in the middle - C3,4.9400,4.2900,4.8200,3.7700,0.5337,0.5337,0
2026-04-01T22:14:58.862Z,1775081698862,rssi,Tag in the middle - C3,5.3700,3.6200,4.8200,3.7700,0.5701,0.5701,0
2026-04-01T22:14:59.429Z,1775081699429,raw,Tag in the middle - C3,4.9400,4.2900,4.8200,3.7700,0.5337,0.5337,0
2026-04-01T22:15:00.017Z,1775081700017,raw,Tag in the middle - C3,5.4000,3.5900,4.8200,3.7700,0.6073,0.6073,0
2026-04-01T22:15:00.627Z,1775081700627,kalman,Tag in the middle - C3,4.9100,4.4100,4.8200,3.7700,0.6463,0.6463,0
2026-04-01T22:15:01.241Z,1775081701241,kalman,Tag in the middle - C3,5.3500,3.7300,4.8200,3.7700,0.5315,0.5315,0
2026-04-01T22:15:01.843Z,1775081701843,fp,Tag in the middle - C3,2.5860,6.9545,4.8200,3.7700,3.8900,3.8900,0
2026-04-01T22:15:02.414Z,1775081702414,gp,Tag in the middle - C3,2.4200,4.3300,4.8200,3.7700,2.4645,2.4645,0
2026-04-01T22:15:02.982Z,1775081702982,rssi,Tag in the middle - C3,4.8900,4.3300,4.8200,3.7700,0.5644,0.5644,0
2026-04-01T22:15:03.555Z,1775081703555,rssi,Tag in the middle - C3,5.3700,3.6200,4.8200,3.7700,0.5701,0.5701,0
2026-04-01T22:15:04.129Z,1775081704129,raw,Tag in the middle - C3,4.9400,4.2900,4.8200,3.7700,0.5337,0.5337,0
2026-04-01T22:15:04.720Z,1775081704720,raw,Tag in the middle - C3,5.4000,3.5900,4.8200,3.7700,0.6073,0.6073,0
2026-04-01T22:15:05.298Z,1775081705298,kalman,Tag in the middle - C3,4.9200,4.3600,4.8200,3.7700,0.5984,0.5984,0
2026-04-01T22:15:05.882Z,1775081705882,kalman,Tag in the middle - C3,5.3700,3.6700,4.8200,3.7700,0.5590,0.5590,0
2026-04-01T22:15:06.439Z,1775081706439,fp,Tag in the middle - C3,2.5860,6.9545,4.8200,3.7700,3.8900,3.8900,0
2026-04-01T22:15:07.007Z,1775081707007,gp,Tag in the middle - C3,2.4200,4.3300,4.8200,3.7700,2.4645,2.4645,0
2026-04-01T22:16:16.682Z,1775081776682,rssi,Tag in the middle - C3,4.9100,5.4200,4.8200,3.7700,1.6525,1.6525,0
2026-04-01T22:16:17.479Z,1775081777479,rssi,Tag in the middle - C3,5.2500,4.9100,4.8200,3.7700,1.2184,1.2184,0
2026-04-01T22:16:18.053Z,1775081778053,raw,Tag in the middle - C3,4.9100,5.4200,4.8200,3.7700,1.6525,1.6525,0
2026-04-01T22:16:18.841Z,1775081778841,raw,Tag in the middle - C3,5.2500,4.9200,4.8200,3.7700,1.2278,1.2278,0
2026-04-01T22:16:19.444Z,1775081779444,kalman,Tag in the middle - C3,4.9300,5.1800,4.8200,3.7700,1.4143,1.4143,0
2026-04-01T22:16:20.027Z,1775081780027,kalman,Tag in the middle - C3,5.3100,4.6300,4.8200,3.7700,0.9898,0.9898,0
2026-04-01T22:16:20.622Z,1775081780622,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:16:21.202Z,1775081781202,gp,Tag in the middle - C3,3.6900,4.9700,4.8200,3.7700,1.6483,1.6483,0
2026-04-01T22:16:21.758Z,1775081781758,rssi,Tag in the middle - C3,4.9000,5.4000,4.8200,3.7700,1.6320,1.6320,0
2026-04-01T22:16:22.330Z,1775081782330,rssi,Tag in the middle - C3,5.2500,4.9100,4.8200,3.7700,1.2184,1.2184,0
2026-04-01T22:16:22.920Z,1775081782920,raw,Tag in the middle - C3,4.9100,5.4200,4.8200,3.7700,1.6525,1.6525,0
2026-04-01T22:16:23.501Z,1775081783501,raw,Tag in the middle - C3,5.2500,4.9200,4.8200,3.7700,1.2278,1.2278,0
2026-04-01T22:16:24.086Z,1775081784086,kalman,Tag in the middle - C3,4.9200,5.2700,4.8200,3.7700,1.5033,1.5033,0
2026-04-01T22:16:24.654Z,1775081784654,kalman,Tag in the middle - C3,5.2900,4.7400,4.8200,3.7700,1.0779,1.0779,0
2026-04-01T22:16:25.244Z,1775081785244,fp,Tag in the middle - C3,4.3055,0.9935,4.8200,3.7700,2.8238,2.8238,0
2026-04-01T22:16:25.830Z,1775081785830,gp,Tag in the middle - C3,3.6900,4.9700,4.8200,3.7700,1.6483,1.6483,0
2026-04-01T22:17:58.628Z,1775081878628,rssi,Tag in the middle - C3,4.7700,5.6000,4.8200,3.7700,1.8307,1.8307,0
2026-04-01T22:17:59.417Z,1775081879417,rssi,Tag in the middle - C3,5.1200,4.9900,4.8200,3.7700,1.2563,1.2563,0
2026-04-01T22:18:00.194Z,1775081880194,raw,Tag in the middle - C3,4.7600,5.5100,4.8200,3.7700,1.7410,1.7410,0
2026-04-01T22:18:00.759Z,1775081880759,raw,Tag in the middle - C3,5.0500,5.0500,4.8200,3.7700,1.3005,1.3005,0
2026-04-01T22:18:01.332Z,1775081881332,kalman,Tag in the middle - C3,4.8100,5.4500,4.8200,3.7700,1.6800,1.6800,0
2026-04-01T22:18:01.911Z,1775081881911,kalman,Tag in the middle - C3,5.1200,4.9700,4.8200,3.7700,1.2369,1.2369,0
2026-04-01T22:18:02.463Z,1775081882463,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:18:03.021Z,1775081883021,gp,Tag in the middle - C3,4.0100,4.4800,4.8200,3.7700,1.0771,1.0771,0
2026-04-01T22:18:03.582Z,1775081883582,rssi,Tag in the middle - C3,4.8500,5.3400,4.8200,3.7700,1.5703,1.5703,0
2026-04-01T22:18:04.367Z,1775081884367,rssi,Tag in the middle - C3,5.1200,4.9300,4.8200,3.7700,1.1982,1.1982,0
2026-04-01T22:18:05.163Z,1775081885163,raw,Tag in the middle - C3,4.7600,5.5100,4.8200,3.7700,1.7410,1.7410,0
2026-04-01T22:18:05.727Z,1775081885727,raw,Tag in the middle - C3,5.0500,5.0500,4.8200,3.7700,1.3005,1.3005,0
2026-04-01T22:18:06.297Z,1775081886297,kalman,Tag in the middle - C3,4.7900,5.4700,4.8200,3.7700,1.7003,1.7003,0
2026-04-01T22:18:06.863Z,1775081886863,kalman,Tag in the middle - C3,5.0900,5.0000,4.8200,3.7700,1.2593,1.2593,0
2026-04-01T22:18:07.443Z,1775081887443,fp,Tag in the middle - C3,4.3050,6.9545,4.8200,3.7700,3.2259,3.2259,0
2026-04-01T22:18:08.023Z,1775081888023,gp,Tag in the middle - C3,4.0100,4.4800,4.8200,3.7700,1.0771,1.0771,0
2026-04-01T22:19:17.707Z,1775081957707,rssi,Tag in the middle - C3,4.8400,4.8400,4.8200,3.7700,1.0702,1.0702,0
2026-04-01T22:19:18.304Z,1775081958304,rssi,Tag in the middle - C3,5.1600,4.4400,4.8200,3.7700,0.7513,0.7513,0
2026-04-01T22:19:18.889Z,1775081958889,raw,Tag in the middle - C3,4.8400,4.8400,4.8200,3.7700,1.0702,1.0702,0
2026-04-01T22:19:19.458Z,1775081959458,raw,Tag in the middle - C3,5.2400,4.2600,4.8200,3.7700,0.6454,0.6454,0
2026-04-01T22:19:20.050Z,1775081960050,kalman,Tag in the middle - C3,4.8000,5.0500,4.8200,3.7700,1.2802,1.2802,0
